date, text, major_direction, voting, minor_direction
20181018, 통화정책방향2018 10 18 금융통화위원회는 다음 통화정책방향 결정시까지 한국은행 기준금리를 현 수준150에서 유지하여 통화정책을 운용하기로 하였다 세계경제는 양호한 성장세를 지속하였다 국제금융시장에서는 주요국의 국채금리가 상승하고 주가가 하락하는 등 변동성이 확대되었다 앞으로 세계경제의 성장세는 보호무역주의 확산 움직임 주요국 통화정책 정상화 속도 미국 정부 정책방향 등에 영향받을 것으로 보인다 국내경제는 설비 및 건설 투자의 조정이 지속되었으나 소비와 수출이 양호한 흐름을 보이면서 대체로 잠재성장률 수준의 성장세를 이어간 것으로 판단된다 고용 상황은 취업자수 증가규모가 소폭에 그치는 등 계속 부진한 모습을 보였다 앞으로 국내경제의 성장 흐름은 지난 7월 전망경로를 다소 하회하겠지만 잠재성장률 수준에서 크게 벗어나지 않는 성장세가 유지될 것으로 예상된다 투자가 둔화되겠으나 소비는 꾸준한 증가세를 이어가고 수출도 세계경제의 호조에 힘입어 양호한 흐름을 지속할 것으로 예상된다 소비자물가는 농산물가격 상승세 확대 전기요금 한시 인하 종료 등으로 오름세가 1대 후반으로 높아졌다 근원인플레이션율식료품 및 에너지 제외 지수은 1 수준을 지속하였으며 일반인 기대인플레이션율은 2대 중후반을 나타내었다 앞으로 소비자물가 상승률은 1대 중후반에서 등락할 것으로 전망된다 근원인플레이션율도 완만하게 상승할 것으로 보인다 금융시장에서는 미중 무역분쟁 심화 글로벌 주가 급락 등으로 주가가 큰 폭 하락하고 원달러 환율은 상당폭 상승하였다 장기시장금리는 주요국 금리의 움직임 등을 반영하여 상승하였다 가계대출은 증가규모가 다소 축소되었으나 예년보다 높은 증가세를 지속하였다 주택가격은 수도권 일부 지역을 중심으로 높은 오름세를 나타내다가 정부의 주택시장 안정대책 발표 이후 상승세가 둔화되었다 금융통화위원회는 앞으로 성장세 회복이 이어지고 중기적 시계에서 물가상승률이 목표수준에서 안정될 수 있도록 하는 한편 금융안정에 유의하여 통화정책을 운용해 나갈 것이다 국내경제가 잠재성장률 수준에서 크게 벗어나지 않는 성장세를 지속하는 가운데 당분간 수요 측면에서의 물가상승압력은 크지 않을 것으로 전망되므로 통화정책의 완화기조를 유지해 나갈 것이다 이 과정에서 향후 성장과 물가의 흐름을 면밀히 점검하면서 완화정도의 조정 여부를 판단해 나갈 것이다 아울러 주요국과의 교역여건 주요국 중앙은행의 통화정책 변화 신흥시장국 금융경제상황 가계부채 증가세 지정학적 리스크 등도 주의깊게 살펴볼 것이다, freeze, 4-2, rise
20181130, 통화정책방향2018 11 30 금융통화위원회는 다음 통화정책방향 결정시까지 한국은행 기준금리를 현재의 150에서 175로 상향 조정하여 통화정책을 운용하기로 하였다 세계경제는 34분기중 성장세가 다소 약화되는 모습을 보였으나 대체로 양호한 성장흐름을 이어가고 있는 것으로 보인다 국제금융시장에서는 주요국 주가가 하락하는 등 높은 변동성이 지속되었으나 일부 취약 신흥국의 금융불안은 다소 완화되었다 앞으로 세계경제와 국제금융시장은 보호무역주의 확산 움직임 주요국 통화정책 정상화 속도 유로지역 정치적 불확실성 등에 영향받을 것으로 보인다 국내경제는 설비 및 건설투자의 조정이 지속되었으나 소비가 완만한 증가세를 이어가고 수출도 양호한 흐름을 지속하면서 대체로 잠재성장률 수준의 성장세를 이어간 것으로 판단된다 고용 상황은 취업자수 증가규모가 소폭 늘어나는 등 부진이 다소 완화되는 모습을 보였다 앞으로 국내경제의 성장흐름은 지난 10월 전망경로와 대체로 부합하여 잠재성장률 수준에서 크게 벗어나지 않는 성장세가 유지될 것으로 예상된다 투자가 둔화되겠으나 소비는 꾸준한 증가세를 이어가고 수출도 세계경제의 호조에 힘입어 양호한 흐름을 지속할 것으로 예상된다 소비자물가는 농산물 및 석유류 가격의 상승폭이 확대되면서 2 수준을 나타내었다 근원인플레이션율식료품 및 에너지 제외 지수은 1 내외 수준을 일반인 기대인플레이션율은 2대 중반 수준을 나타내었다 앞으로 소비자물가 상승률은 당분간 목표수준 내외를 보이다가 다소 낮아져 1대 중후반에서 등락할 것으로 전망된다 근원인플레이션율은 완만하게 상승할 것으로 보인다 금융시장에서는 주요 가격변수의 변동성이 확대되었다가 11월 들어 다소 축소되었다 주가는 주요국 주가 하락 미중 무역분쟁 완화 기대 등에 따라 상당폭 하락 후 반등하였으며 장기시장금리는 하락하였다 원달러 환율은 소폭 하락하였다 가계대출은 10월 들어 증가규모가 확대되었으며 주택가격은 정부의 주택시장 안정대책의 영향으로 오름세가 둔화되었다 금융통화위원회는 앞으로 성장세 회복이 이어지고 중기적 시계에서 물가상승률이 목표수준에서 안정될 수 있도록 하는 한편 금융안정에 유의하여 통화정책을 운용해 나갈 것이다 국내경제가 잠재성장률 수준에서 크게 벗어나지 않는 성장세를 지속하는 가운데 당분간 수요 측면에서의 물가상승압력은 크지 않을 것으로 전망되므로 통화정책의 완화기조를 유지해 나갈 것이다 이 과정에서 향후 성장과 물가의 흐름을 면밀히 점검하면서 완화정도의 추가 조정 여부를 판단해 나갈 것이다 아울러 주요국과의 교역여건 주요국 중앙은행의 통화정책 변화 신흥시장국 금융경제상황 가계부채 증가세 지정학적 리스크 등도 주의깊게 살펴볼 것이다, rise, 4-2, freeze
20190124, 통화정책방향2019 1 24 금융통화위원회는 다음 통화정책방향 결정시까지 한국은행 기준금리를 현 수준175에서 유지하여 통화정책을 운용하기로 하였다 세계경제는 성장세가 다소 완만해지는 움직임을 나타내었다 국제금융시장에서는 금년 들어 미 연준의 정책금리 인상 속도 조절 가능성 미중 무역협상 진전 기대 등으로 그간 확대되었던 변동성이 다소 축소되었다 앞으로 세계경제와 국제금융시장은 보호무역주의 확산 정도 주요국 통화정책 정상화 속도 브렉시트 관련 불확실성 등에 영향받을 것으로 보인다 국내경제는 설비 및 건설투자의 조정이 이어졌으나 소비와 수출의 증가세가 지속되면서 대체로 잠재성장률 수준의 성장세를 이어간 것으로 판단된다 고용 상황은 12월 취업자수 증가규모가 상당폭 축소되는 등 부진한 모습을 보였다 앞으로 국내경제의 성장흐름은 지난해 10월 전망경로를 소폭 하회하겠지만 정부지출 확대 등으로 잠재성장률 수준에서 크게 벗어나지 않는 성장세가 유지될 것으로 예상된다 소비자물가는 석유류가격 하락 농축수산물가격 상승폭 축소 등으로 1대 초반으로 오름세가 둔화되었다 근원인플레이션율식료품 및 에너지 제외 지수은 1대 초반 수준을 일반인 기대인플레이션율은 2대 중반 수준을 나타내었다 앞으로 소비자물가 상승률은 당분간 1 수준에서 등락하다가 점차 높아져 하반기 이후 1대 중반을 보일 것으로 전망된다 근원인플레이션율도 완만하게 상승할 것으로 보인다 금융시장은 지난해 12월중 변동성이 확대되었다가 금년 들어서는 대체로 안정된 모습을 보였다 주가는 글로벌 경기둔화 우려로 하락한 후 미중 무역분쟁 완화 기대 등으로 반등하였으며 장기시장금리는 하락 후 소폭 등락하였다 원달러 환율은 좁은 범위 내에서 등락하면서 안정세를 보였다 가계대출은 증가규모가 축소되었으며 주택가격은 둔화세가 이어졌다 금융통화위원회는 앞으로 성장세 회복이 이어지고 중기적 시계에서 물가상승률이 목표수준에서 안정될 수 있도록 하는 한편 금융안정에 유의하여 통화정책을 운용해 나갈 것이다 국내경제가 잠재성장률 수준에서 크게 벗어나지 않는 성장세를 지속하는 가운데 당분간 수요 측면에서의 물가상승압력은 크지 않을 것으로 전망되므로 통화정책의 완화기조를 유지해 나갈 것이다 이 과정에서 완화정도의 추가 조정 여부는 향후 성장과 물가의 흐름을 면밀히 점검하면서 판단해 나갈 것이다 아울러 주요국과의 교역여건 주요국 중앙은행의 통화정책 변화 신흥시장국 금융경제상황 가계부채 증가세 지정학적 리스크 등도 주의깊게 살펴볼 것이다, freeze, unanimous, 
20190228, 통화정책방향2019 2 28 금융통화위원회는 다음 통화정책방향 결정시까지 한국은행 기준금리를 현 수준175에서 유지하여 통화정책을 운용하기로 하였다 세계경제는 성장세가 다소 완만해지는 움직임을 지속하였다 국제금융시장에서는 미 연준의 통화정책 정상화 속도 조절 및 미중 무역협상 진전에 대한 기대가 높아지면서 전월의 변동성 축소 흐름이 이어졌다 앞으로 세계경제와 국제금융시장은 보호무역주의 확산 정도 주요국 통화정책 정상화 속도 브렉시트 관련 불확실성 등에 영향받을 것으로 보인다 국내경제는 설비 및 건설투자의 조정이 이어지고 수출 증가세가 둔화되었지만 소비가 완만한 증가세를 지속하면서 잠재성장률 수준에서 크게 벗어나지 않는 성장세를 이어간 것으로 판단된다 고용 상황은 취업자수 증가규모가 소폭에 그치는 등 부진한 모습을 보였다 앞으로 국내경제의 성장흐름은 지난 1월 전망경로와 대체로 부합할 것으로 예상된다 건설투자 조정이 지속되겠으나 소비가 증가 흐름을 이어가고 수출과 설비투자도 하반기로 가면서 점차 회복될 것으로 예상된다 소비자물가는 석유류가격 하락 농축수산물가격 상승폭 축소 등으로 오름세가 0대 후반으로 둔화되었다 근원인플레이션율식료품 및 에너지 제외 지수은 1 수준을 일반인 기대인플레이션율은 2대 초중반 수준을 나타내었다 앞으로 소비자물가 상승률은 지난 1월 전망경로를 다소 하회하여 당분간 1를 밑도는 수준에서 등락하다가 하반기 이후 1대 중반을 나타낼 것으로 전망된다 근원인플레이션율도 완만하게 상승할 것으로 보인다 금융시장은 안정된 모습을 보였다 주가가 미중 무역분쟁 완화 기대 등으로 상승하였으며 장기시장금리와 원달러 환율은 좁은 범위 내에서 등락하였다 가계대출은 증가세 둔화가 이어졌으며 주택가격은 소폭 하락하였다 금융통화위원회는 앞으로 성장세 회복이 이어지고 중기적 시계에서 물가상승률이 목표수준에서 안정될 수 있도록 하는 한편 금융안정에 유의하여 통화정책을 운용해 나갈 것이다 국내경제가 잠재성장률 수준에서 크게 벗어나지 않는 성장세를 지속하는 가운데 당분간 수요 측면에서의 물가상승압력은 크지 않을 것으로 전망되므로 통화정책의 완화기조를 유지해 나갈 것이다 이 과정에서 완화정도의 추가 조정 여부는 향후 성장과 물가의 흐름을 면밀히 점검하면서 판단해 나갈 것이다 아울러 주요국과의 교역여건 주요국 중앙은행의 통화정책 변화 신흥시장국 금융경제상황 가계부채 증가세 지정학적 리스크 등도 주의깊게 살펴볼 것이다, freeze, unanimous, 
20190418, 통화정책방향2019 4 18 금융통화위원회는 다음 통화정책방향 결정시까지 한국은행 기준금리를 현 수준175에서 유지하여 통화정책을 운용하기로 하였다 세계경제는 성장세가 완만해지는 움직임을 지속하였다 국제금융시장에서는 글로벌 경기둔화 우려 주요국 통화정책에 대한 기대 변화 등으로 주요국 국채금리가 상당폭 하락하는 가운데 일부 취약 신흥시장국의 환율이 큰 폭 상승하는 등 변동성이 일시 확대되었다 앞으로 세계경제와 국제금융시장은 보호무역주의 확산 정도 주요국의 통화정책 변화 브렉시트 관련 불확실성 등에 영향받을 것으로 보인다 국내경제는 소비 증가세가 주춤한 모습을 나타낸 데다 설비 및 건설투자의 조정과 수출 증가세 둔화가 지속됨에 따라 성장세가 다소 완만해진 것으로 판단된다 고용 상황은 취업자수 증가규모가 늘어나는 등 부진이 일부 완화되는 움직임을 보였다 앞으로 건설투자 조정이 지속되겠으나 소비가 증가 흐름을 이어가고 수출과 설비투자도 하반기로 가면서 점차 회복될 것으로 전망된다 금년중 GDP성장률은 1월 전망치26를 소폭 하회하는 2대 중반을 나타낼 것으로 예상된다 소비자물가는 석유류와 농축수산물 가격 하락 등으로 오름세가 0대 중반으로 낮아졌다 근원인플레이션율식료품 및 에너지 제외 지수은 0대 후반을 일반인 기대인플레이션율은 2대 초중반을 나타내었다 앞으로 소비자물가 상승률은 지난 1월 전망경로를 하회하여 당분간 1를 밑도는 수준에서 등락하다가 하반기 이후 1대 초중반을 나타낼 것으로 전망된다 근원인플레이션율도 완만하게 상승할 것으로 보인다 금융시장에서는 가격변수의 변동성이 다소 확대되었다 장기시장금리와 주가는 주요국의 성장세 약화 전망 미중 무역협상 진전 기대 등에 따른 국제금융시장의 움직임에 영향받으면서 하락 후 상승하였다 원달러 환율은 달러화 강세로 상승하였다 가계대출은 증가세 둔화가 이어졌으며 주택가격은 하락세를 지속하였다 금융통화위원회는 앞으로 성장세 회복이 이어지고 중기적 시계에서 물가상승률이 목표수준에서 안정될 수 있도록 하는 한편 금융안정에 유의하여 통화정책을 운용해 나갈 것이다 국내경제가 잠재성장률 수준에서 크게 벗어나지 않는 성장세를 이어갈 것으로 예상되는 가운데 수요 측면에서의 물가상승압력은 크지 않을 것으로 전망되므로 통화정책의 완화기조를 유지해 나갈 것이다 이 과정에서 주요국과의 교역여건 주요국의 경기와 통화정책 변화 신흥시장국 금융경제상황 가계부채 증가세 지정학적 리스크 등의 전개상황과 국내 성장 및 물가에 미치는 영향을 주의깊게 살펴볼 것이다, freeze, unanimous, 
20190531, 통화정책방향2019 5 31 금융통화위원회는 다음 통화정책방향 결정시까지 한국은행 기준금리를 현 수준175에서 유지하여 통화정책을 운용하기로 하였다 세계경제는 성장세가 완만해지는 움직임을 지속하였다 국제금융시장에서는 미중 무역분쟁 심화 주요국 경제지표 부진 등으로 주요국 국채금리와 주가가 하락하고 신흥시장국의 환율이 상승하는 등 변동성이 확대되었다 앞으로 세계경제와 국제금융시장은 보호무역주의 확산 정도 주요국의 통화정책 변화 지정학적 리스크 등에 영향받을 것으로 보인다 국내경제는 설비 및 건설투자의 조정이 지속되고 수출이 부진한 모습을 보였으나 소비가 완만하나마 증가세를 이어가면서 14분기의 부진에서 다소 회복되는 움직임을 나타내었다 고용 면에서는 취업자수 증가규모가 줄어들고 실업률이 높아졌다 앞으로 국내경제의 성장흐름은 건설투자 조정이 지속되겠으나 소비가 증가 흐름을 이어가고 수출과 설비투자도 하반기에는 점차 회복될 것으로 전망되는 등 지난 4월 전망경로에서 크게 벗어나지 않을 것으로 예상된다 다만 미중 무역분쟁 심화 등으로 전망경로의 불확실성은 높아진 것으로 판단된다 소비자물가는 석유류가격 하락폭 축소 등으로 상승률이 0대 중반에서 소폭 높아졌다 근원인플레이션율식료품 및 에너지 제외 지수은 0대 후반을 일반인 기대인플레이션율은 2대 초반을 나타내었다 앞으로 소비자물가 상승률은 당분간 1를 밑도는 수준에서 등락하다가 하반기 이후 1대 초중반을 나타낼 것으로 예상되나 전망경로의 하방위험은 다소 높아진 것으로 판단된다 근원인플레이션율도 완만하게 상승할 것으로 보인다 금융시장에서는 국제금융시장의 움직임 국내외 경기둔화 우려 등의 영향으로 가격변수의 변동성이 확대되었다 장기시장금리와 주가가 큰 폭 하락하였고 원달러 환율은 상당폭 상승하였다 가계대출은 증가세 둔화가 이어졌으며 주택가격은 하락세를 지속하였다 금융통화위원회는 앞으로 성장세 회복이 이어지고 중기적 시계에서 물가상승률이 목표수준에서 안정될 수 있도록 하는 한편 금융안정에 유의하여 통화정책을 운용해 나갈 것이다 국내경제가 잠재성장률 수준에서 크게 벗어나지 않는 성장세를 이어갈 것으로 예상되는 가운데 수요 측면에서의 물가상승압력은 크지 않을 것으로 전망되므로 통화정책의 완화기조를 유지해 나갈 것이다 이 과정에서 미중 무역분쟁 주요국의 경기와 통화정책 변화 신흥시장국 금융경제상황 가계부채 증가세 지정학적 리스크 등의 전개상황과 국내 성장 및 물가에 미치는 영향을 주의깊게 살펴볼 것이다, freeze, 5-1, fall
20190718, 통화정책방향2019 7 18 금융통화위원회는 다음 통화정책방향 결정시까지 한국은행 기준금리를 현재의 175에서 150로 하향 조정하여 통화정책을 운용하기로 하였다 세계경제는 미중 무역분쟁 등으로 교역이 위축되면서 성장세가 완만해지는 움직임을 지속하였다 국제금융시장은 주요국 통화정책 완화에 대한 기대 등으로 주요국의 주가가 상승하는 등 대체로 안정된 모습을 나타내었다 앞으로 세계경제와 국제금융시장은 보호무역주의 확산 정도 주요국의 통화정책 변화 지정학적 리스크 등에 영향받을 것으로 보인다 국내경제는 소비가 완만한 증가세를 이어갔으나 건설투자 조정이 지속되고 수출과 설비투자의 부진이 심화되면서 성장세가 둔화된 것으로 판단된다 고용 상황은 취업자수 증가폭이 확대되는 등 일부 개선되는 모습을 보였다 앞으로 국내경제의 성장흐름은 소비가 증가세를 이어가겠으나 건설투자 조정이 지속되고 수출과 설비투자 회복도 당초 예상보다 지연될 것으로 전망된다 금년중 GDP성장률은 지난 4월 전망치25를 하회하는 2대 초반을 나타낼 것으로 예상된다 소비자물가는 석유류가격의 하락세 지속 등으로 0대 중후반의 낮은 오름세를 이어갔다 근원인플레이션율식료품 및 에너지 제외 지수은 0대 중후반을 일반인 기대인플레이션율은 2대 초반을 나타내었다 앞으로 소비자물가 상승률은 지난 4월 전망경로를 하회하여 당분간 1를 밑도는 수준에서 등락하다가 내년 이후 1대 초중반을 나타낼 것으로 예상된다 근원인플레이션율도 완만하게 상승할 것으로 보인다 금융시장에서는 가격변수의 변동성이 확대되었다 장기시장금리가 국내외 경기둔화 우려 등으로 크게 하락하고 주가와 원달러 환율은 미중 무역분쟁 일본의 수출규제 등에 영향받으며 상당폭 등락하였다 가계대출은 증가세 둔화가 이어졌으며 주택가격은 하락세를 지속하였다 금융통화위원회는 앞으로 성장세 회복이 이어지고 중기적 시계에서 물가상승률이 목표수준에서 안정될 수 있도록 하는 한편 금융안정에 유의하여 통화정책을 운용해 나갈 것이다 국내경제의 성장세가 완만할 것으로 예상되는 가운데 수요 측면에서의 물가상승압력이 낮은 수준에 머무를 것으로 전망되므로 통화정책의 완화기조를 유지해 나갈 것이다 이 과정에서 미중 무역분쟁 일본의 수출규제 주요국의 경기와 통화정책 변화 가계부채 증가세 지정학적 리스크 등의 전개상황과 국내 성장 및 물가에 미치는 영향을 주의깊게 살펴볼 것이다, fall, 5-1, freeze
20190830, 통화정책방향2019 8 30 금융통화위원회는 다음 통화정책방향 결정시까지 한국은행 기준금리를 현 수준150에서 유지하여 통화정책을 운용하기로 하였다 세계경제는 교역이 위축되면서 성장세가 둔화되었다 국제금융시장에서는 미중 무역분쟁 및 이에 따른 글로벌 경기 둔화 우려 등으로 주요국 국채금리와 주가가 큰 폭 하락하는 등 가격변수의 변동성이 확대되었다 앞으로 세계경제와 국제금융시장은 보호무역주의 확산 정도 주요국의 통화정책 변화 지정학적 리스크 등에 영향받을 것으로 보인다 국내경제는 건설투자 조정과 수출 및 설비투자 부진이 지속된 가운데 소비 증가세가 약화되면서 성장세 둔화 흐름을 이어간 것으로 판단된다 고용 상황은 취업자수 증가폭이 확대되는 등 일부 개선되는 모습을 보였다 앞으로 국내경제는 미중 무역분쟁 심화 지정학적 리스크 증대 등으로 성장 전망경로의 불확실성이 한층 커진 것으로 판단된다 소비자물가는 석유류와 농축수산물 가격 하락 등으로 오름세가 0대 중반으로 낮아졌다 근원인플레이션율식료품 및 에너지 제외 지수은 0대 후반을 일반인 기대인플레이션율은 2 수준을 나타내었다 앞으로 소비자물가 상승률은 7월 전망경로에 비해 하방위험이 높아져 당분간 0대 초반에서 등락하다가 내년 이후 1대 초중반을 나타낼 것으로 예상된다 근원인플레이션율도 완만하게 상승할 것으로 보인다 금융시장에서는 미중 무역분쟁과 지정학적 리스크 등에 따른 국내외 경기둔화 우려로 가격변수의 높은 변동성이 지속되었다 장기시장금리와 주가가 크게 하락하고 원달러 환율도 큰 폭 상승하였다 가계대출은 증가세 둔화가 다소 주춤한 모습을 보였다 주택가격은 하락세를 지속하였으나 수도권 일부 지역에서는 오름세를 나타내었다 금융통화위원회는 앞으로 성장세 회복이 이어지고 중기적 시계에서 물가상승률이 목표수준에서 안정될 수 있도록 하는 한편 금융안정에 유의하여 통화정책을 운용해 나갈 것이다 국내경제의 성장세가 완만할 것으로 예상되는 가운데 수요 측면에서의 물가상승압력이 낮은 수준에 머무를 것으로 전망되므로 통화정책의 완화기조를 유지해 나갈 것이다 이 과정에서 향후 거시경제와 금융안정 상황의 변화를 면밀히 점검하면서 완화정도의 조정 여부를 판단해 나갈 것이다 아울러 미중 무역분쟁 주요국의 경기와 통화정책 변화 가계부채 증가세 지정학적 리스크 등도 주의깊게 살펴볼 것이다, freeze, 4-2, fall
20191016, 통화정책방향2019 10 16 금융통화위원회는 다음 통화정책방향 결정시까지 한국은행 기준금리를 현재의 150에서 125로 하향 조정하여 통화정책을 운용하기로 하였다 세계경제는 교역이 위축되면서 성장세 둔화가 지속되었다 국제금융시장은 미중 무역협상 관련 불확실성 주요국 경제지표 부진 등의 영향으로 높은 변동성을 나타내었다 앞으로 세계경제와 국제금융시장은 보호무역주의 확산 정도 주요국의 통화정책 변화 지정학적 리스크 등에 영향받을 것으로 보인다 국내경제는 건설투자 조정과 수출 및 설비투자 부진이 지속된 가운데 소비 증가세가 약화되면서 성장세 둔화 흐름을 이어간 것으로 판단된다 고용 상황은 취업자수 증가폭이 확대되는 등 일부 개선되는 모습을 보였다 앞으로 국내경제는 미중 무역분쟁 지속 지정학적 리스크 증대 등으로 지난 7월의 성장 전망경로를 하회할 것으로 예상된다 소비자물가 상승률은 석유류 농축수산물 및 공공서비스 가격의 하락 등으로 마이너스를 나타내었다 근원인플레이션율식료품 및 에너지 제외 지수은 0대 중반으로 일반인 기대인플레이션율은 1대 후반으로 낮아졌다 앞으로 소비자물가 상승률은 7월 전망경로를 하회하여 당분간 0 내외에서 등락하다가 내년 이후 1대를 나타낼 것으로 예상된다 근원인플레이션율도 완만하게 상승할 것으로 보인다 금융시장에서는 주요 가격변수가 국제금융시장 움직임에 영향받으며 상당폭 등락한 가운데 장기시장금리와 주가는 상승하였고 원달러 환율은 하락하였다 가계대출은 증가세 둔화 흐름을 이어갔다 주택가격은 보합세를 보였으나 수도권에서는 오름세를 나타내었다 금융통화위원회는 앞으로 성장세 회복이 이어지고 중기적 시계에서 물가상승률이 목표수준에서 안정될 수 있도록 하는 한편 금융안정에 유의하여 통화정책을 운용해 나갈 것이다 국내경제의 성장세가 완만할 것으로 예상되는 가운데 수요 측면에서의 물가상승압력이 낮은 수준에 머무를 것으로 전망되므로 통화정책의 완화기조를 유지해 나갈 것이다 이 과정에서 향후 거시경제와 금융안정 상황의 변화 두 차례 기준금리 인하의 효과를 지켜보면서 완화정도의 조정 여부를 판단해 나갈 것이다 아울러 미중 무역분쟁 주요국의 경기와 통화정책 변화 가계부채 증가세 지정학적 리스크 등도 주의깊게 살펴볼 것이다, fall, 4-2, freeze
20191129, 통화정책방향2019 11 29 금융통화위원회는 다음 통화정책방향 결정시까지 한국은행 기준금리를 현 수준125에서 유지하여 통화정책을 운용하기로 하였다 세계경제는 교역이 위축되면서 성장세 둔화가 지속되었다 국제금융시장은 미중 무역협상 진전 등으로 위험회피심리가 완화되면서 대체로 안정된 모습을 나타내었다 앞으로 세계경제와 국제금융시장은 보호무역주의 확산 정도 주요국의 통화정책 변화 지정학적 리스크 등에 영향받을 것으로 보인다 국내경제는 건설투자 조정과 수출 및 설비투자 부진이 지속된 가운데 소비 증가세가 약화되면서 성장세 둔화 흐름을 이어간 것으로 판단된다 고용 상황은 취업자수 증가폭이 확대되는 등 일부 개선되는 움직임을 지속하였다 내년중 국내경제는 건설투자 조정이 이어지겠지만 수출과 설비투자 부진이 다소 완화되고 소비 증가세는 완만하게 확대될 것으로 전망된다 GDP성장률은 금년중 2 내외 내년중 2대 초반 수준을 나타낼 것으로 예상된다 소비자물가 상승률은 농축수산물 가격의 하락폭 축소 등으로 0 수준을 나타내었다 근원인플레이션율식료품 및 에너지 제외 지수은 0대 중반을 일반인 기대인플레이션율은 1대 후반을 유지하였다 앞으로 소비자물가 상승률은 점차 높아져 내년중에는 1 내외 근원인플레이션율은 0대 후반을 나타낼 것으로 보인다 금융시장에서는 국제금융시장 움직임의 영향 등으로 장기시장금리와 주가가 상승하고 원달러 환율은 하락하였다 가계대출은 증가세 둔화 흐름을 이어갔다 주택가격은 수도권 지역의 오름세가 확대되면서 상승하였다 금융통화위원회는 앞으로 성장세 회복이 이어지고 중기적 시계에서 물가상승률이 목표수준에서 안정될 수 있도록 하는 한편 금융안정에 유의하여 통화정책을 운용해 나갈 것이다 국내경제의 성장세가 완만할 것으로 예상되는 가운데 수요 측면에서의 물가상승압력이 낮은 수준에 머무를 것으로 전망되므로 통화정책의 완화기조를 유지해 나갈 것이다 이 과정에서 미중 무역협상 주요국의 경기와 통화정책 가계부채 증가세 지정학적 리스크 등의 전개와 국내 거시경제 및 금융안정 상황에 미치는 영향을 주의깊게 살펴보면서 완화정도의 조정 여부를 판단해 나갈 것이다, freeze, 5-1, fall
20200117, 통화정책방향2020 1 17 금융통화위원회는 다음 통화정책방향 결정시까지 한국은행 기준금리를 현 수준125에서 유지하여 통화정책을 운용하기로 하였다 세계경제는 교역 부진이 이어지면서 성장세 둔화가 지속되었다 국제금융시장은 미중 무역협상 진전 등으로 대체로 안정된 모습을 나타낸 가운데 최근 중동지역의 군사적 긴장 고조로 변동성이 일시 확대되었다 앞으로 세계경제와 국제금융시장은 보호무역주의 및 지정학적 리스크의 전개 상황 등에 영향받을 것으로 보인다 국내경제는 부진이 일부 완화되는 움직임을 나타내었다 건설투자와 수출이 감소를 지속하였으나 설비투자가 소폭 증가하고 소비 증가세도 확대되었다 고용 상황은 취업자수 증가폭이 확대되는 등 일부 개선되는 움직임을 지속하였다 금년중 GDP성장률은 지난 11월 전망경로와 대체로 부합한 2대 초반 수준을 나타낼 것으로 예상된다 건설투자 조정이 이어지겠지만 수출과 설비투자 부진이 점차 완화되고 소비 증가세는 완만하게 확대될 것으로 전망된다 소비자물가 상승률은 농축수산물 가격의 하락폭 축소 석유류 가격 상승 등으로 0대 후반으로 높아졌다 근원인플레이션율식료품 및 에너지 제외 지수은 0대 중반을 일반인 기대인플레이션율은 1대 후반을 유지하였다 앞으로 소비자물가 상승률은 지난 11월 전망경로와 대체로 부합하여 금년중 1 내외로 높아지고 근원인플레이션율은 0대 후반을 나타낼 것으로 보인다 금융시장에서는 국제금융시장 움직임 반도체 경기 회복 기대 등의 영향으로 주가가 상승하고 원달러 환율이 하락하였으며 장기시장금리는 하락 후 반등하였다 가계대출은 증가규모가 확대되었으며 주택가격은 수도권을 중심으로 높은 오름세를 나타내었다 금융통화위원회는 앞으로 성장세 회복이 이어지고 중기적 시계에서 물가상승률이 목표수준에서 안정될 수 있도록 하는 한편 금융안정에 유의하여 통화정책을 운용해 나갈 것이다 국내경제의 성장세가 완만할 것으로 예상되는 가운데 수요 측면에서의 물가상승압력이 낮은 수준에 머무를 것으로 전망되므로 통화정책의 완화기조를 유지해 나갈 것이다 이 과정에서 글로벌 무역분쟁 주요국 경기 가계부채 증가세 지정학적 리스크 등의 전개와 국내 거시경제 및 금융안정 상황에 미치는 영향을 주의깊게 살펴보면서 완화정도의 조정 여부를 판단해 나갈 것이다, freeze, 4-2, fall
